Test MSE,Train loss,Valid MSE,epoch,step
,,1.190934419631958,0,52
,0.8326807022094727,,0,52
,,1.1840031147003174,1,105
,0.738901674747467,,1,105
,,1.0426284074783325,2,158
,0.6379843354225159,,2,158
,,0.7422913908958435,3,211
,0.5502386689186096,,3,211
,,1.1000365018844604,4,264
,0.49098774790763855,,4,264
,,0.8920919299125671,5,317
,0.455473393201828,,5,317
,,0.8585523962974548,6,370
,0.4458325207233429,,6,370
,,0.6320841908454895,7,423
,0.42528316378593445,,7,423
,,0.6290298700332642,8,476
,0.3818714916706085,,8,476
,,0.7516651153564453,9,529
,0.3442995846271515,,9,529
,,0.5730025768280029,10,582
,0.3365574777126312,,10,582
,,0.6010334491729736,11,635
,0.3270222544670105,,11,635
,,0.6826238036155701,12,688
,0.31132641434669495,,12,688
,,0.5507347583770752,13,741
,0.3154468238353729,,13,741
,,0.5433921217918396,14,794
,0.29208773374557495,,14,794
,,0.5478937029838562,15,847
,0.2918102741241455,,15,847
,,0.5888969898223877,16,900
,0.2676089107990265,,16,900
,,0.5288301706314087,17,953
,0.2682214677333832,,17,953
,,0.5562429428100586,18,1006
,0.2624877095222473,,18,1006
,,0.56790691614151,19,1059
,0.24581106007099152,,19,1059
,,0.6162704229354858,20,1112
,0.24813596904277802,,20,1112
,,0.5384806990623474,21,1165
,0.2486611157655716,,21,1165
,,0.5049864053726196,22,1218
,0.22974523901939392,,22,1218
,,0.6043123602867126,23,1271
,0.2184734344482422,,23,1271
,,0.5153834223747253,24,1324
,0.2238101363182068,,24,1324
,,0.5547110438346863,25,1377
,0.22051002085208893,,25,1377
,,0.5631294250488281,26,1430
,0.22161529958248138,,26,1430
,,0.4972812831401825,27,1483
,0.22058574855327606,,27,1483
,,0.4937751591205597,28,1536
,0.2092244029045105,,28,1536
,,0.6386586427688599,29,1589
,0.20040367543697357,,29,1589
,,0.5094851851463318,30,1642
,0.19954977929592133,,30,1642
,,0.5371415019035339,31,1695
,0.20816819369792938,,31,1695
,,0.4677576422691345,32,1748
,0.2036551833152771,,32,1748
,,0.4905926585197449,33,1801
,0.19500289857387543,,33,1801
,,0.5055854916572571,34,1854
,0.18929897248744965,,34,1854
,,0.5025179386138916,35,1907
,0.19338752329349518,,35,1907
,,0.5106856822967529,36,1960
,0.1927255392074585,,36,1960
,,0.5572985410690308,37,2013
,0.18749304115772247,,37,2013
,,0.5111759901046753,38,2066
,0.1892910599708557,,38,2066
,,0.49167513847351074,39,2119
,0.18558639287948608,,39,2119
,,0.5608089566230774,40,2172
,0.18550969660282135,,40,2172
,,0.4899326264858246,41,2225
,0.18073812127113342,,41,2225
,,0.5568076372146606,42,2278
,0.18926756083965302,,42,2278
,,0.4945264756679535,43,2331
,0.18247148394584656,,43,2331
,,0.4844111204147339,44,2384
,0.17297543585300446,,44,2384
,,0.5026307702064514,45,2437
,0.17397113144397736,,45,2437
,,0.510168731212616,46,2490
,0.17488057911396027,,46,2490
,,0.603070080280304,47,2543
,0.17832918465137482,,47,2543
,,0.5631765127182007,48,2596
,0.1713264137506485,,48,2596
,,0.5361303091049194,49,2649
,0.17082597315311432,,49,2649
0.36033886671066284,,,50,2650
