Test MSE,Train loss,Valid MSE,epoch,step
,,1.2190451622009277,0,52
,0.8129555583000183,,0,52
,,1.2507047653198242,1,105
,0.7071822881698608,,1,105
,,0.9738109707832336,2,158
,0.604844331741333,,2,158
,,1.818111777305603,3,211
,0.5397410988807678,,3,211
,,0.6852607131004333,4,264
,0.47053226828575134,,4,264
,,1.5473161935806274,5,317
,0.43696820735931396,,5,317
,,0.5686385035514832,6,370
,0.3735612630844116,,6,370
,,0.6004529595375061,7,423
,0.34063097834587097,,7,423
,,0.5929192900657654,8,476
,0.31162330508232117,,8,476
,,0.6157174110412598,9,529
,0.30209457874298096,,9,529
,,0.43874233961105347,10,582
,0.2768280804157257,,10,582
,,0.44338008761405945,11,635
,0.26880618929862976,,11,635
,,0.4976639449596405,12,688
,0.24075652658939362,,12,688
,,0.421149879693985,13,741
,0.23119501769542694,,13,741
,,0.5841719508171082,14,794
,0.2292686104774475,,14,794
,,0.525320827960968,15,847
,0.21074235439300537,,15,847
,,0.4161333441734314,16,900
,0.2065911442041397,,16,900
,,0.3941359519958496,17,953
,0.19473734498023987,,17,953
,,0.5034840703010559,18,1006
,0.18774743378162384,,18,1006
,,0.43781960010528564,19,1059
,0.17574669420719147,,19,1059
,,0.3881731927394867,20,1112
,0.17079998552799225,,20,1112
,,0.5310876965522766,21,1165
,0.1651822030544281,,21,1165
,,0.3892730176448822,22,1218
,0.15660755336284637,,22,1218
,,0.3738126754760742,23,1271
,0.16811370849609375,,23,1271
,,0.35796764492988586,24,1324
,0.15523698925971985,,24,1324
,,0.4673665165901184,25,1377
,0.14189128577709198,,25,1377
,,0.3949294984340668,26,1430
,0.13624954223632812,,26,1430
,,0.37639397382736206,27,1483
,0.14395199716091156,,27,1483
,,0.38948681950569153,28,1536
,0.1363571435213089,,28,1536
,,0.38701754808425903,29,1589
,0.13717897236347198,,29,1589
,,0.4691739082336426,30,1642
,0.12401564419269562,,30,1642
,,0.4279406666755676,31,1695
,0.12326616048812866,,31,1695
,,0.4546506106853485,32,1748
,0.12015728652477264,,32,1748
,,0.3986625671386719,33,1801
,0.1145491898059845,,33,1801
,,0.3656926155090332,34,1854
,0.11841365694999695,,34,1854
,,0.36181640625,35,1907
,0.10031930357217789,,35,1907
,,0.40231460332870483,36,1960
,0.09426461905241013,,36,1960
,,0.35154369473457336,37,2013
,0.11126948148012161,,37,2013
,,0.3704298436641693,38,2066
,0.10608865320682526,,38,2066
,,0.39204248785972595,39,2119
,0.10557784140110016,,39,2119
,,0.3640916645526886,40,2172
,0.09924030303955078,,40,2172
,,0.3529875874519348,41,2225
,0.10593488067388535,,41,2225
,,0.4059133529663086,42,2278
,0.1058822050690651,,42,2278
,,0.35835063457489014,43,2331
,0.09937189519405365,,43,2331
,,0.38235360383987427,44,2384
,0.09617935866117477,,44,2384
,,0.3773576319217682,45,2437
,0.09009836614131927,,45,2437
,,0.3631625473499298,46,2490
,0.09488879144191742,,46,2490
,,0.34567728638648987,47,2543
,0.10679659992456436,,47,2543
,,0.5734433531761169,48,2596
,0.09728337079286575,,48,2596
,,0.3967227339744568,49,2649
,0.09350351244211197,,49,2649
,,0.4124337136745453,50,2702
,0.08941131085157394,,50,2702
,,0.35533520579338074,51,2755
,0.08134591579437256,,51,2755
,,0.3686031401157379,52,2808
,0.08077862858772278,,52,2808
,,0.3533777594566345,53,2861
,0.07913239300251007,,53,2861
,,0.3699668347835541,54,2914
,0.07952845096588135,,54,2914
,,0.3340636193752289,55,2967
,0.0816623643040657,,55,2967
,,0.3413570821285248,56,3020
,0.08387479931116104,,56,3020
,,0.389775812625885,57,3073
,0.07764912396669388,,57,3073
,,0.4417465627193451,58,3126
,0.07447865605354309,,58,3126
,,0.3456374704837799,59,3179
,0.0721765086054802,,59,3179
,,0.35452938079833984,60,3232
,0.06814706325531006,,60,3232
,,0.37628674507141113,61,3285
,0.07124432176351547,,61,3285
,,0.3950563073158264,62,3338
,0.06864165514707565,,62,3338
,,0.3588799238204956,63,3391
,0.07304716855287552,,63,3391
,,0.3927737772464752,64,3444
,0.08348340541124344,,64,3444
,,0.34671857953071594,65,3497
,0.0776124969124794,,65,3497
,,0.3533209562301636,66,3550
,0.07899519056081772,,66,3550
,,0.3671726882457733,67,3603
,0.06487881392240524,,67,3603
,,0.33166348934173584,68,3656
,0.07046962529420853,,68,3656
,,0.334747314453125,69,3709
,0.07173154503107071,,69,3709
,,0.36514541506767273,70,3762
,0.06953836232423782,,70,3762
,,0.5090132355690002,71,3815
,0.06685695797204971,,71,3815
,,0.386474609375,72,3868
,0.06463810056447983,,72,3868
,,0.3588763177394867,73,3921
,0.06431782990694046,,73,3921
,,0.39567244052886963,74,3974
,0.06578514724969864,,74,3974
,,0.35219472646713257,75,4027
,0.06322402507066727,,75,4027
,,0.35102713108062744,76,4080
,0.06820656359195709,,76,4080
,,0.3535238802433014,77,4133
,0.06888152658939362,,77,4133
,,0.35478055477142334,78,4186
,0.07269557565450668,,78,4186
,,0.3423946797847748,79,4239
,0.06613937765359879,,79,4239
,,0.38997355103492737,80,4292
,0.06252380460500717,,80,4292
,,0.3598960340023041,81,4345
,0.057853858917951584,,81,4345
,,0.4225967228412628,82,4398
,0.05758450925350189,,82,4398
,,0.3669986426830292,83,4451
,0.06144753843545914,,83,4451
,,0.34593790769577026,84,4504
,0.06594529002904892,,84,4504
,,0.3502976596355438,85,4557
,0.057724110782146454,,85,4557
,,0.34425365924835205,86,4610
,0.06236597150564194,,86,4610
,,0.3575327694416046,87,4663
,0.0647987350821495,,87,4663
,,0.3846122622489929,88,4716
,0.05649275705218315,,88,4716
,,0.34236007928848267,89,4769
,0.056017037481069565,,89,4769
,,0.34299322962760925,90,4822
,0.05053052678704262,,90,4822
,,0.3357125520706177,91,4875
,0.05509819835424423,,91,4875
,,0.35794171690940857,92,4928
,0.06460726261138916,,92,4928
,,0.3471921682357788,93,4981
,0.058835968375205994,,93,4981
,,0.3657502830028534,94,5034
,0.05796635523438454,,94,5034
,,0.3681589663028717,95,5087
,0.06047859042882919,,95,5087
,,0.36108481884002686,96,5140
,0.05642955005168915,,96,5140
,,0.4539828896522522,97,5193
,0.05197335407137871,,97,5193
,,0.3482103943824768,98,5246
,0.05603145435452461,,98,5246
,,0.3868507146835327,99,5299
,0.06064483895897865,,99,5299
0.4225611090660095,,,100,5300
