Test MSE,Train loss,Valid MSE,epoch,step
,,1.1467739343643188,0,52
,0.7942309975624084,,0,52
,,1.0087602138519287,1,105
,0.6657697558403015,,1,105
,,1.0099735260009766,2,158
,0.574447751045227,,2,158
,,0.7003262042999268,3,211
,0.5053632259368896,,3,211
,,0.6125944256782532,4,264
,0.44263333082199097,,4,264
,,0.7492778301239014,5,317
,0.4026305079460144,,5,317
,,0.6381202340126038,6,370
,0.3785285949707031,,6,370
,,1.020691990852356,7,423
,0.34918278455734253,,7,423
,,0.5022525787353516,8,476
,0.3197766840457916,,8,476
,,0.466952919960022,9,529
,0.2874312698841095,,9,529
,,0.4564688801765442,10,582
,0.27167126536369324,,10,582
,,0.4888566732406616,11,635
,0.2563879191875458,,11,635
,,0.6359659433364868,12,688
,0.24544604122638702,,12,688
,,0.5763934850692749,13,741
,0.23508614301681519,,13,741
,,0.45588186383247375,14,794
,0.22207821905612946,,14,794
,,0.4512672424316406,15,847
,0.20710408687591553,,15,847
,,0.44416648149490356,16,900
,0.2089868038892746,,16,900
,,0.34908753633499146,17,953
,0.1943642646074295,,17,953
,,0.37282228469848633,18,1006
,0.19027802348136902,,18,1006
,,0.4349241852760315,19,1059
,0.18492655456066132,,19,1059
,,0.36835426092147827,20,1112
,0.1735527664422989,,20,1112
,,0.3431360125541687,21,1165
,0.1676708161830902,,21,1165
,,0.408306360244751,22,1218
,0.15695135295391083,,22,1218
,,0.42744654417037964,23,1271
,0.15155760943889618,,23,1271
,,0.48638007044792175,24,1324
,0.14390768110752106,,24,1324
,,0.35979774594306946,25,1377
,0.15312480926513672,,25,1377
,,0.6230803728103638,26,1430
,0.13790342211723328,,26,1430
,,0.4748861789703369,27,1483
,0.13670161366462708,,27,1483
,,0.42021769285202026,28,1536
,0.12843483686447144,,28,1536
,,0.5236523151397705,29,1589
,0.11988396942615509,,29,1589
,,0.4183821380138397,30,1642
,0.11562817543745041,,30,1642
,,0.5486489534378052,31,1695
,0.11907758563756943,,31,1695
,,0.4197053611278534,32,1748
,0.11588704586029053,,32,1748
,,0.5767858624458313,33,1801
,0.11615297943353653,,33,1801
,,0.4118061363697052,34,1854
,0.10824870318174362,,34,1854
,,0.3973832428455353,35,1907
,0.11457999795675278,,35,1907
,,0.39344215393066406,36,1960
,0.10362137109041214,,36,1960
,,0.5076557397842407,37,2013
,0.10903207957744598,,37,2013
,,0.42327073216438293,38,2066
,0.104185089468956,,38,2066
,,0.6066774725914001,39,2119
,0.11331114917993546,,39,2119
,,0.35624590516090393,40,2172
,0.09348907321691513,,40,2172
,,0.5164194703102112,41,2225
,0.09411832690238953,,41,2225
,,0.3547573983669281,42,2278
,0.09789921343326569,,42,2278
,,0.48252132534980774,43,2331
,0.08487807214260101,,43,2331
,,0.4372871518135071,44,2384
,0.08998466283082962,,44,2384
,,0.5265885591506958,45,2437
,0.08714879304170609,,45,2437
,,0.38241973519325256,46,2490
,0.09107701480388641,,46,2490
,,0.37760135531425476,47,2543
,0.09413960576057434,,47,2543
,,0.5027446746826172,48,2596
,0.08625421673059464,,48,2596
,,0.3761388957500458,49,2649
,0.08905324339866638,,49,2649
,,0.7324658036231995,50,2702
,0.07710882276296616,,50,2702
,,0.4045224189758301,51,2755
,0.08805284649133682,,51,2755
,,0.4353291988372803,52,2808
,0.08964380621910095,,52,2808
,,0.43511244654655457,53,2861
,0.08162662386894226,,53,2861
,,0.5916177034378052,54,2914
,0.07873499393463135,,54,2914
,,0.38664162158966064,55,2967
,0.07679709792137146,,55,2967
,,0.4179239273071289,56,3020
,0.08382155001163483,,56,3020
,,0.4331582486629486,57,3073
,0.08028966188430786,,57,3073
,,0.44955572485923767,58,3126
,0.07021192461252213,,58,3126
,,0.5198100805282593,59,3179
,0.06961645185947418,,59,3179
,,0.4079964756965637,60,3232
,0.06428573280572891,,60,3232
,,0.41168221831321716,61,3285
,0.06544239073991776,,61,3285
,,0.5413883924484253,62,3338
,0.06296008080244064,,62,3338
,,0.47293177247047424,63,3391
,0.07066480815410614,,63,3391
,,0.35960084199905396,64,3444
,0.07155986875295639,,64,3444
,,0.41549623012542725,65,3497
,0.06765656918287277,,65,3497
,,0.4169251024723053,66,3550
,0.06315034627914429,,66,3550
,,0.4381071925163269,67,3603
,0.0662979856133461,,67,3603
,,0.3897322118282318,68,3656
,0.06656883656978607,,68,3656
,,0.39218389987945557,69,3709
,0.06333231180906296,,69,3709
,,0.3859085738658905,70,3762
,0.06238473579287529,,70,3762
,,0.37541481852531433,71,3815
,0.05954748019576073,,71,3815
,,0.46712526679039,72,3868
,0.057472407817840576,,72,3868
,,0.4329926669597626,73,3921
,0.059408437460660934,,73,3921
,,0.4380013346672058,74,3974
,0.05919957533478737,,74,3974
,,0.3642091155052185,75,4027
,0.06347440183162689,,75,4027
,,0.39149370789527893,76,4080
,0.05745502933859825,,76,4080
,,0.4918292462825775,77,4133
,0.055048078298568726,,77,4133
,,0.46552973985671997,78,4186
,0.05995403230190277,,78,4186
,,0.4132896661758423,79,4239
,0.06253982335329056,,79,4239
,,0.5887633562088013,80,4292
,0.055005598813295364,,80,4292
,,0.4362469017505646,81,4345
,0.05734529346227646,,81,4345
,,0.45781198143959045,82,4398
,0.05818568542599678,,82,4398
,,0.37082451581954956,83,4451
,0.06082642078399658,,83,4451
,,0.5008771419525146,84,4504
,0.06801087409257889,,84,4504
,,0.49239349365234375,85,4557
,0.06501440703868866,,85,4557
,,0.4850297272205353,86,4610
,0.05887500196695328,,86,4610
,,0.38653066754341125,87,4663
,0.0539788194000721,,87,4663
,,0.5537894368171692,88,4716
,0.06267246603965759,,88,4716
,,0.4115690290927887,89,4769
,0.061939217150211334,,89,4769
,,0.4586450457572937,90,4822
,0.05698151886463165,,90,4822
,,0.5464398264884949,91,4875
,0.05907125398516655,,91,4875
,,0.4460146725177765,92,4928
,0.06130871921777725,,92,4928
,,0.4659499526023865,93,4981
,0.057343315333127975,,93,4981
,,0.4900253713130951,94,5034
,0.06047376990318298,,94,5034
,,0.5634229779243469,95,5087
,0.05751361697912216,,95,5087
,,0.3892691135406494,96,5140
,0.05831976607441902,,96,5140
,,0.4203101396560669,97,5193
,0.06216254085302353,,97,5193
,,0.3704037666320801,98,5246
,0.05626371502876282,,98,5246
,,0.39149531722068787,99,5299
,0.05816521495580673,,99,5299
0.314176470041275,,,100,5300
