Test MSE,Train loss,Valid MSE,epoch,step
,,1.2514920234680176,0,104
,0.8459952473640442,,0,104
,,1.1298056840896606,1,209
,0.7664176225662231,,1,209
,,1.2598172426223755,2,314
,0.7166972160339355,,2,314
,,1.194540023803711,3,419
,0.6620264649391174,,3,419
,,0.9332433938980103,4,524
,0.6181407570838928,,4,524
,,1.053708791732788,5,629
,0.5799766182899475,,5,629
,,1.0660046339035034,6,734
,0.5639992356300354,,6,734
,,0.7889060378074646,7,839
,0.5411379337310791,,7,839
,,1.101198673248291,8,944
,0.5147853493690491,,8,944
,,0.8057439923286438,9,1049
,0.48994892835617065,,9,1049
,,0.7289953827857971,10,1154
,0.4661756157875061,,10,1154
,,0.6791815161705017,11,1259
,0.46659526228904724,,11,1259
,,0.7081747651100159,12,1364
,0.4402714967727661,,12,1364
,,0.8086198568344116,13,1469
,0.43685489892959595,,13,1469
,,0.6624739170074463,14,1574
,0.43203476071357727,,14,1574
,,0.6837056279182434,15,1679
,0.42373761534690857,,15,1679
,,0.6238824725151062,16,1784
,0.40347427129745483,,16,1784
,,0.6213851571083069,17,1889
,0.4061584174633026,,17,1889
,,0.7162512540817261,18,1994
,0.39377135038375854,,18,1994
,,0.6004549860954285,19,2099
,0.3722226023674011,,19,2099
,,0.5883408784866333,20,2204
,0.37552008032798767,,20,2204
,,0.5810673236846924,21,2309
,0.3785956799983978,,21,2309
,,0.6461091637611389,22,2414
,0.3583017885684967,,22,2414
,,0.5802938342094421,23,2519
,0.3545883893966675,,23,2519
,,0.6055315732955933,24,2624
,0.35593801736831665,,24,2624
,,0.6965150833129883,25,2729
,0.34309589862823486,,25,2729
,,0.6622018814086914,26,2834
,0.34192603826522827,,26,2834
,,0.5608069896697998,27,2939
,0.3219888508319855,,27,2939
,,0.6484113931655884,28,3044
,0.319705992937088,,28,3044
,,0.5674977898597717,29,3149
,0.3221147358417511,,29,3149
,,0.6680089235305786,30,3254
,0.3208440840244293,,30,3254
,,0.6177751421928406,31,3359
,0.30623966455459595,,31,3359
,,0.5584974884986877,32,3464
,0.3118400573730469,,32,3464
,,0.6421208381652832,33,3569
,0.3069668412208557,,33,3569
,,0.5274262428283691,34,3674
,0.3080701231956482,,34,3674
,,0.5647943019866943,35,3779
,0.2930847704410553,,35,3779
,,0.5233356952667236,36,3884
,0.2998586893081665,,36,3884
,,0.5335635542869568,37,3989
,0.2894330620765686,,37,3989
,,0.4961375892162323,38,4094
,0.2921253442764282,,38,4094
,,0.5439162254333496,39,4199
,0.2838192582130432,,39,4199
,,0.4849405884742737,40,4304
,0.27568283677101135,,40,4304
,,0.48945164680480957,41,4409
,0.28426456451416016,,41,4409
,,0.4965071678161621,42,4514
,0.2673663794994354,,42,4514
,,0.4988117218017578,43,4619
,0.2798648774623871,,43,4619
,,0.48113328218460083,44,4724
,0.27336040139198303,,44,4724
,,0.5077239274978638,45,4829
,0.27030178904533386,,45,4829
,,0.5224738717079163,46,4934
,0.2654026746749878,,46,4934
,,0.4839901030063629,47,5039
,0.2660391926765442,,47,5039
,,0.46502038836479187,48,5144
,0.2540898323059082,,48,5144
,,0.47800412774086,49,5249
,0.26468539237976074,,49,5249
,,0.5152440667152405,50,5354
,0.25711289048194885,,50,5354
,,0.5181957483291626,51,5459
,0.262327641248703,,51,5459
,,0.47348156571388245,52,5564
,0.25274765491485596,,52,5564
,,0.48869457840919495,53,5669
,0.25729191303253174,,53,5669
,,0.47483029961586,54,5774
,0.23405954241752625,,54,5774
,,0.5190011262893677,55,5879
,0.25831669569015503,,55,5879
,,0.4695356488227844,56,5984
,0.260928750038147,,56,5984
,,0.45013195276260376,57,6089
,0.23955419659614563,,57,6089
,,0.4520532786846161,58,6194
,0.24531084299087524,,58,6194
,,0.47957825660705566,59,6299
,0.24124154448509216,,59,6299
,,0.44261643290519714,60,6404
,0.24146613478660583,,60,6404
,,0.6022751927375793,61,6509
,0.23632250726222992,,61,6509
,,0.4567776322364807,62,6614
,0.23840171098709106,,62,6614
,,0.43509209156036377,63,6719
,0.23044314980506897,,63,6719
,,0.42222359776496887,64,6824
,0.24206393957138062,,64,6824
,,0.44664841890335083,65,6929
,0.23020236194133759,,65,6929
,,0.44536328315734863,66,7034
,0.22608254849910736,,66,7034
,,0.4219595193862915,67,7139
,0.23415663838386536,,67,7139
,,0.42637503147125244,68,7244
,0.23126164078712463,,68,7244
,,0.4498310983181,69,7349
,0.23189087212085724,,69,7349
,,0.4349614381790161,70,7454
,0.22632986307144165,,70,7454
,,0.41380178928375244,71,7559
,0.22357456386089325,,71,7559
,,0.4396372437477112,72,7664
,0.21299751102924347,,72,7664
,,0.5243046879768372,73,7769
,0.22411572933197021,,73,7769
,,0.46026676893234253,74,7874
,0.23019973933696747,,74,7874
,,0.4742623567581177,75,7979
,0.21369561553001404,,75,7979
,,0.48762962222099304,76,8084
,0.2129606455564499,,76,8084
,,0.3931339979171753,77,8189
,0.21948650479316711,,77,8189
,,0.43137457966804504,78,8294
,0.22388680279254913,,78,8294
,,0.4386015236377716,79,8399
,0.20652247965335846,,79,8399
,,0.4264664351940155,80,8504
,0.20691663026809692,,80,8504
,,0.43957996368408203,81,8609
,0.19964085519313812,,81,8609
,,0.43402060866355896,82,8714
,0.21775005757808685,,82,8714
,,0.40856462717056274,83,8819
,0.20133361220359802,,83,8819
,,0.4406602680683136,84,8924
,0.1986853927373886,,84,8924
,,0.411703884601593,85,9029
,0.20447105169296265,,85,9029
,,0.4185534119606018,86,9134
,0.20837463438510895,,86,9134
,,0.4410523474216461,87,9239
,0.201905757188797,,87,9239
,,0.43700775504112244,88,9344
,0.1922430545091629,,88,9344
,,0.413969486951828,89,9449
,0.20036202669143677,,89,9449
,,0.41913190484046936,90,9554
,0.2055313140153885,,90,9554
,,0.42041870951652527,91,9659
,0.2036110907793045,,91,9659
,,0.4227200150489807,92,9764
,0.1961584836244583,,92,9764
,,0.4131186902523041,93,9869
,0.1886727213859558,,93,9869
,,0.40415850281715393,94,9974
,0.188023179769516,,94,9974
,,0.40665534138679504,95,10079
,0.19177548587322235,,95,10079
,,0.4226595163345337,96,10184
,0.18442672491073608,,96,10184
,,0.4794601500034332,97,10289
,0.1986253261566162,,97,10289
,,0.4021252691745758,98,10394
,0.1894983947277069,,98,10394
,,0.44302892684936523,99,10499
,0.19125567376613617,,99,10499
,,0.4282379746437073,100,10604
,0.18430955708026886,,100,10604
,,0.40345820784568787,101,10709
,0.19631630182266235,,101,10709
,,0.4011165499687195,102,10814
,0.1851070374250412,,102,10814
,,0.39091604948043823,103,10919
,0.18786460161209106,,103,10919
,,0.4231998920440674,104,11024
,0.18417446315288544,,104,11024
,,0.41839325428009033,105,11129
,0.18204224109649658,,105,11129
,,0.4265139400959015,106,11234
,0.18320077657699585,,106,11234
,,0.3899301290512085,107,11339
,0.19675666093826294,,107,11339
,,0.40312591195106506,108,11444
,0.18922267854213715,,108,11444
,,0.40586769580841064,109,11549
,0.18365620076656342,,109,11549
,,0.38385385274887085,110,11654
,0.18789541721343994,,110,11654
,,0.3960965573787689,111,11759
,0.1848750114440918,,111,11759
,,0.3998008072376251,112,11864
,0.1723911315202713,,112,11864
,,0.4552042484283447,113,11969
,0.18019117414951324,,113,11969
,,0.3971438407897949,114,12074
,0.18640822172164917,,114,12074
,,0.39853671193122864,115,12179
,0.17931614816188812,,115,12179
,,0.46338680386543274,116,12284
,0.17458295822143555,,116,12284
,,0.3757452964782715,117,12389
,0.18491898477077484,,117,12389
,,0.38115254044532776,118,12494
,0.174362450838089,,118,12494
,,0.41136860847473145,119,12599
,0.17527788877487183,,119,12599
,,0.3821467459201813,120,12704
,0.17419832944869995,,120,12704
,,0.5225261449813843,121,12809
,0.17119498550891876,,121,12809
,,0.39546823501586914,122,12914
,0.16965942084789276,,122,12914
,,0.40800052881240845,123,13019
,0.16983133554458618,,123,13019
,,0.396329402923584,124,13124
,0.1722131371498108,,124,13124
,,0.3973374664783478,125,13229
,0.1783437430858612,,125,13229
,,0.4378661811351776,126,13334
,0.166051983833313,,126,13334
,,0.3992610275745392,127,13439
,0.17456497251987457,,127,13439
,,0.38525891304016113,128,13544
,0.1724795401096344,,128,13544
,,0.41823604702949524,129,13649
,0.1699841171503067,,129,13649
,,0.41003185510635376,130,13754
,0.16960228979587555,,130,13754
,,0.3970543146133423,131,13859
,0.16487279534339905,,131,13859
,,0.4322715103626251,132,13964
,0.17562226951122284,,132,13964
,,0.45136383175849915,133,14069
,0.16896112263202667,,133,14069
,,0.40662577748298645,134,14174
,0.16732043027877808,,134,14174
,,0.4000173807144165,135,14279
,0.16745686531066895,,135,14279
,,0.3975403904914856,136,14384
,0.1673128753900528,,136,14384
,,0.38707205653190613,137,14489
,0.17576280236244202,,137,14489
,,0.3807685971260071,138,14594
,0.16452521085739136,,138,14594
,,0.38214677572250366,139,14699
,0.16537129878997803,,139,14699
,,0.3757830262184143,140,14804
,0.1651528775691986,,140,14804
,,0.3909030258655548,141,14909
,0.1592678278684616,,141,14909
,,0.3854270577430725,142,15014
,0.1626335233449936,,142,15014
,,0.40333646535873413,143,15119
,0.16014590859413147,,143,15119
,,0.40177851915359497,144,15224
,0.16512662172317505,,144,15224
,,0.398621529340744,145,15329
,0.15432152152061462,,145,15329
,,0.38809463381767273,146,15434
,0.1623362898826599,,146,15434
,,0.40067651867866516,147,15539
,0.1636320948600769,,147,15539
,,0.4186810553073883,148,15644
,0.16001659631729126,,148,15644
,,0.3766334652900696,149,15749
,0.15479746460914612,,149,15749
,,0.3852233290672302,150,15854
,0.15763694047927856,,150,15854
,,0.38760218024253845,151,15959
,0.16637881100177765,,151,15959
,,0.3770703077316284,152,16064
,0.16352541744709015,,152,16064
,,0.3904498219490051,153,16169
,0.1668706089258194,,153,16169
,,0.36781373620033264,154,16274
,0.15641851723194122,,154,16274
,,0.3775680661201477,155,16379
,0.15897352993488312,,155,16379
,,0.38893604278564453,156,16484
,0.15344902873039246,,156,16484
,,0.385688841342926,157,16589
,0.1614314615726471,,157,16589
,,0.40786615014076233,158,16694
,0.14967723190784454,,158,16694
,,0.3963685929775238,159,16799
,0.14975151419639587,,159,16799
,,0.37954941391944885,160,16904
,0.16116607189178467,,160,16904
,,0.400668740272522,161,17009
,0.15273728966712952,,161,17009
,,0.37763839960098267,162,17114
,0.15451134741306305,,162,17114
,,0.3962150514125824,163,17219
,0.15510763227939606,,163,17219
,,0.3789557218551636,164,17324
,0.15481235086917877,,164,17324
,,0.5073580145835876,165,17429
,0.15160508453845978,,165,17429
,,0.3912041485309601,166,17534
,0.15378743410110474,,166,17534
,,0.37169402837753296,167,17639
,0.1494123786687851,,167,17639
,,0.369243860244751,168,17744
,0.16012555360794067,,168,17744
,,0.35931453108787537,169,17849
,0.15369978547096252,,169,17849
,,0.3796977400779724,170,17954
,0.14614130556583405,,170,17954
,,0.35775941610336304,171,18059
,0.15010547637939453,,171,18059
