Test MSE,Train loss,Valid MSE,epoch,step
,,1.058127760887146,0,52
,0.8250226974487305,,0,52
,,1.40633225440979,1,105
,0.7008782625198364,,1,105
,,1.0808091163635254,2,158
,0.6188122630119324,,2,158
,,1.0459390878677368,3,211
,0.5293503403663635,,3,211
,,0.9503965377807617,4,264
,0.4835377037525177,,4,264
,,0.9099016189575195,5,317
,0.4603787958621979,,5,317
,,0.7133067846298218,6,370
,0.42889243364334106,,6,370
,,0.5829596519470215,7,423
,0.3923906683921814,,7,423
,,0.8140926957130432,8,476
,0.3717355728149414,,8,476
,,0.6716448068618774,9,529
,0.33638110756874084,,9,529
,,0.5064207315444946,10,582
,0.32973650097846985,,10,582
,,0.4551028907299042,11,635
,0.2993459701538086,,11,635
,,0.5199474692344666,12,688
,0.2956656515598297,,12,688
,,0.44525620341300964,13,741
,0.2927479147911072,,13,741
,,0.53750079870224,14,794
,0.28812775015830994,,14,794
,,0.4570106863975525,15,847
,0.268709272146225,,15,847
,,0.4144044816493988,16,900
,0.2701304852962494,,16,900
,,0.45085597038269043,17,953
,0.25456711649894714,,17,953
,,0.3807067275047302,18,1006
,0.2438237965106964,,18,1006
,,0.4498673379421234,19,1059
,0.24757376313209534,,19,1059
,,0.42168837785720825,20,1112
,0.2646028995513916,,20,1112
,,0.38260287046432495,21,1165
,0.2413979023694992,,21,1165
,,0.3779233694076538,22,1218
,0.24432863295078278,,22,1218
,,0.3986433148384094,23,1271
,0.2254726141691208,,23,1271
,,0.4105450510978699,24,1324
,0.21960189938545227,,24,1324
,,0.3849955201148987,25,1377
,0.21199358999729156,,25,1377
,,0.39888158440589905,26,1430
,0.21449919044971466,,26,1430
,,0.3825477659702301,27,1483
,0.20300409197807312,,27,1483
,,0.4675905108451843,28,1536
,0.19950653612613678,,28,1536
,,0.36145249009132385,29,1589
,0.20087704062461853,,29,1589
,,0.3451625108718872,30,1642
,0.20029127597808838,,30,1642
,,0.4073064625263214,31,1695
,0.19640398025512695,,31,1695
,,0.3698483407497406,32,1748
,0.19554655253887177,,32,1748
,,0.391804039478302,33,1801
,0.19598372280597687,,33,1801
,,0.4542320668697357,34,1854
,0.19075323641300201,,34,1854
,,0.351595938205719,35,1907
,0.1861008256673813,,35,1907
