Test MSE,Train loss,Valid MSE,epoch,step
,,1.2914204597473145,0,52
,1.0028984546661377,,0,52
,,1.1630103588104248,1,105
,0.8259891867637634,,1,105
,,1.0347758531570435,2,158
,0.7166932821273804,,2,158
,,1.0381412506103516,3,211
,0.6368865966796875,,3,211
,,0.8820193409919739,4,264
,0.5576897263526917,,4,264
,,0.7883660793304443,5,317
,0.5090912580490112,,5,317
,,0.7260944843292236,6,370
,0.4757842719554901,,6,370
,,0.7587535381317139,7,423
,0.44875678420066833,,7,423
,,0.7002427577972412,8,476
,0.41971227526664734,,8,476
,,0.6794915199279785,9,529
,0.3958185613155365,,9,529
,,0.9541553258895874,10,582
,0.39161422848701477,,10,582
,,0.5877330899238586,11,635
,0.352520227432251,,11,635
,,0.5741696953773499,12,688
,0.3506387174129486,,12,688
,,0.7485964298248291,13,741
,0.3388564884662628,,13,741
,,0.5822739005088806,14,794
,0.34401899576187134,,14,794
,,0.6321268081665039,15,847
,0.31189998984336853,,15,847
,,0.5339474678039551,16,900
,0.31149718165397644,,16,900
,,0.5118244290351868,17,953
,0.2926257252693176,,17,953
,,0.588921070098877,18,1006
,0.28996211290359497,,18,1006
,,0.5503612160682678,19,1059
,0.28725481033325195,,19,1059
,,0.651033878326416,20,1112
,0.27414652705192566,,20,1112
,,0.5606427788734436,21,1165
,0.27038338780403137,,21,1165
,,0.5344157814979553,22,1218
,0.2538224160671234,,22,1218
,,0.49944162368774414,23,1271
,0.2522422969341278,,23,1271
,,0.46110063791275024,24,1324
,0.2482677847146988,,24,1324
,,0.5057058334350586,25,1377
,0.24535247683525085,,25,1377
,,0.6008787751197815,26,1430
,0.23811212182044983,,26,1430
,,0.7706763744354248,27,1483
,0.23577548563480377,,27,1483
,,0.488696426153183,28,1536
,0.23541946709156036,,28,1536
,,0.6415719389915466,29,1589
,0.23471343517303467,,29,1589
,,0.46413299441337585,30,1642
,0.2216467708349228,,30,1642
,,0.7816566228866577,31,1695
,0.21213512122631073,,31,1695
,,0.5052059292793274,32,1748
,0.21853987872600555,,32,1748
,,0.4835604131221771,33,1801
,0.2174699902534485,,33,1801
,,0.4715934097766876,34,1854
,0.20877011120319366,,34,1854
,,0.44373074173927307,35,1907
,0.19067351520061493,,35,1907
,,0.8330403566360474,36,1960
,0.19397401809692383,,36,1960
,,0.472032755613327,37,2013
,0.20369969308376312,,37,2013
,,0.44348445534706116,38,2066
,0.1989217847585678,,38,2066
,,0.5173394083976746,39,2119
,0.19934657216072083,,39,2119
,,0.41385042667388916,40,2172
,0.19342893362045288,,40,2172
,,0.433316171169281,41,2225
