Test MSE,Train loss,Valid MSE,epoch,step
,,1.2204939126968384,0,104
,0.8201400637626648,,0,104
,,1.8245311975479126,1,209
,0.6878014206886292,,1,209
,,1.123521327972412,2,314
,0.6270571351051331,,2,314
,,1.3394711017608643,3,419
,0.5691565871238708,,3,419
,,0.8959289193153381,4,524
,0.5195038318634033,,4,524
,,0.8011054396629333,5,629
,0.48868638277053833,,5,629
,,0.7742751240730286,6,734
,0.4639206528663635,,6,734
,,0.8361132740974426,7,839
,0.4219309389591217,,7,839
,,0.7221491932868958,8,944
,0.4015381932258606,,8,944
,,0.6178643703460693,9,1049
,0.38325977325439453,,9,1049
,,0.6128683090209961,10,1154
,0.3689708113670349,,10,1154
,,0.7877417206764221,11,1259
,0.3518383204936981,,11,1259
,,0.7841500639915466,12,1364
,0.3402712047100067,,12,1364
,,0.6138755679130554,13,1469
,0.33236587047576904,,13,1469
,,0.6952703595161438,14,1574
,0.3086898922920227,,14,1574
,,0.6056706309318542,15,1679
,0.3071674108505249,,15,1679
,,0.912883996963501,16,1784
,0.28274497389793396,,16,1784
,,0.9224849939346313,17,1889
,0.28073474764823914,,17,1889
,,0.6689326763153076,18,1994
,0.2740379571914673,,18,1994
,,0.5709123611450195,19,2099
,0.2764001488685608,,19,2099
,,0.6628172397613525,20,2204
,0.27448126673698425,,20,2204
,,0.4997968375682831,21,2309
,0.2474614828824997,,21,2309
,,0.6020432710647583,22,2414
,0.2565808594226837,,22,2414
,,0.5753973722457886,23,2519
,0.24946407973766327,,23,2519
,,0.6571581363677979,24,2624
,0.23072317242622375,,24,2624
,,0.5012831687927246,25,2729
,0.2349516600370407,,25,2729
,,0.5106281042098999,26,2834
,0.23772023618221283,,26,2834
,,0.6685346364974976,27,2939
,0.22674794495105743,,27,2939
,,0.6105649471282959,28,3044
,0.2246963083744049,,28,3044
,,0.6315754055976868,29,3149
,0.22257742285728455,,29,3149
,,0.4758733808994293,30,3254
,0.20894336700439453,,30,3254
,,0.550707995891571,31,3359
,0.22129279375076294,,31,3359
,,0.4718937873840332,32,3464
,0.20144908130168915,,32,3464
,,0.5096287727355957,33,3569
,0.19451113045215607,,33,3569
,,0.5014050602912903,34,3674
,0.1986827552318573,,34,3674
,,0.6440970301628113,35,3779
,0.19141347706317902,,35,3779
,,0.5771342515945435,36,3884
,0.19103246927261353,,36,3884
,,0.4639158248901367,37,3989
,0.18124856054782867,,37,3989
,,0.5028529763221741,38,4094
,0.17687560617923737,,38,4094
,,0.5689101219177246,39,4199
,0.17997631430625916,,39,4199
,,0.48095065355300903,40,4304
,0.17776812613010406,,40,4304
,,0.48736250400543213,41,4409
,0.1717197149991989,,41,4409
,,0.45168375968933105,42,4514
,0.1812562197446823,,42,4514
,,0.5582240223884583,43,4619
,0.17130181193351746,,43,4619
,,0.4855990409851074,44,4724
,0.16146332025527954,,44,4724
,,0.4758718013763428,45,4829
,0.16256654262542725,,45,4829
,,0.4772297143936157,46,4934
,0.17028717696666718,,46,4934
,,0.5578175783157349,47,5039
,0.16930800676345825,,47,5039
,,0.5802255868911743,48,5144
,0.17054897546768188,,48,5144
,,0.6166953444480896,49,5249
,0.1588074266910553,,49,5249
,,0.5027555227279663,50,5354
,0.1636137068271637,,50,5354
,,0.5083853602409363,51,5459
,0.15586818754673004,,51,5459
,,0.4915609061717987,52,5564
,0.15178607404232025,,52,5564
,,0.5311186909675598,53,5669
,0.1557510793209076,,53,5669
,,0.4909958243370056,54,5774
,0.14304038882255554,,54,5774
,,0.48819100856781006,55,5879
,0.14704355597496033,,55,5879
,,0.48605918884277344,56,5984
,0.15011624991893768,,56,5984
,,0.47990483045578003,57,6089
,0.1477508842945099,,57,6089
,,0.5045892596244812,58,6194
,0.15220539271831512,,58,6194
,,0.5192402005195618,59,6299
,0.15755784511566162,,59,6299
,,0.4960722029209137,60,6404
,0.1505430042743683,,60,6404
,,0.5439836382865906,61,6509
,0.1401427537202835,,61,6509
,,0.4589996337890625,62,6614
,0.12954682111740112,,62,6614
,,0.5264911651611328,63,6719
,0.13995693624019623,,63,6719
,,0.49366849660873413,64,6824
,0.13147974014282227,,64,6824
,,0.505346953868866,65,6929
,0.13742078840732574,,65,6929
,,0.5020667314529419,66,7034
,0.1250828504562378,,66,7034
,,0.4412190914154053,67,7139
,0.1320919543504715,,67,7139
,,0.6753630042076111,68,7244
,0.1390150487422943,,68,7244
,,0.4923599064350128,69,7349
,0.12211433798074722,,69,7349
,,0.5546602606773376,70,7454
,0.12414826452732086,,70,7454
,,0.4820628762245178,71,7559
,0.13409186899662018,,71,7559
,,0.4785270094871521,72,7664
,0.13144229352474213,,72,7664
,,0.7057067155838013,73,7769
,0.12925656139850616,,73,7769
,,0.48784536123275757,74,7874
,0.13153381645679474,,74,7874
,,0.5540761351585388,75,7979
,0.12114492803812027,,75,7979
,,0.4749945402145386,76,8084
,0.11814002692699432,,76,8084
,,0.5016270875930786,77,8189
,0.11606302857398987,,77,8189
,,0.4837532341480255,78,8294
,0.11256098747253418,,78,8294
,,0.5052013993263245,79,8399
,0.11489059776067734,,79,8399
,,0.5007988214492798,80,8504
,0.11108192056417465,,80,8504
,,0.5324075222015381,81,8609
,0.11331639438867569,,81,8609
,,0.5008255243301392,82,8714
,0.12216302752494812,,82,8714
,,0.5615680813789368,83,8819
,0.11722876131534576,,83,8819
,,0.46919968724250793,84,8924
,0.12020471692085266,,84,8924
,,0.49353525042533875,85,9029
,0.11032157391309738,,85,9029
,,0.5006111860275269,86,9134
,0.11690662056207657,,86,9134
,,0.5238364338874817,87,9239
,0.10797926038503647,,87,9239
,,0.4629480838775635,88,9344
,0.11025858670473099,,88,9344
,,0.5087361335754395,89,9449
,0.10718594491481781,,89,9449
,,0.5549903512001038,90,9554
,0.11225107312202454,,90,9554
,,0.6453315019607544,91,9659
,0.11245525628328323,,91,9659
,,0.5968236327171326,92,9764
,0.10466314107179642,,92,9764
,,0.49434950947761536,93,9869
,0.11577542871236801,,93,9869
,,0.5040921568870544,94,9974
,0.10629981011152267,,94,9974
,,0.4959804117679596,95,10079
,0.10609203577041626,,95,10079
,,0.5066499710083008,96,10184
,0.1066138818860054,,96,10184
,,0.4740753173828125,97,10289
,0.10493163019418716,,97,10289
,,0.5300835967063904,98,10394
,0.09206867218017578,,98,10394
,,0.4818134009838104,99,10499
,0.09626957774162292,,99,10499
,,0.552688479423523,100,10604
,0.10541919618844986,,100,10604
,,0.5807890295982361,101,10709
,0.10173305124044418,,101,10709
,,0.47128015756607056,102,10814
,0.10100869089365005,,102,10814
,,0.48945918679237366,103,10919
,0.10417021811008453,,103,10919
,,0.5415371656417847,104,11024
,0.09848620742559433,,104,11024
,,0.5424652695655823,105,11129
,0.1011638343334198,,105,11129
,,0.4778686463832855,106,11234
,0.09322775900363922,,106,11234
,,0.5558502674102783,107,11339
,0.09092257916927338,,107,11339
,,0.5079696178436279,108,11444
,0.0910271629691124,,108,11444
,,0.4806869328022003,109,11549
,0.10130506008863449,,109,11549
,,0.4870522916316986,110,11654
,0.0982545018196106,,110,11654
,,0.49123066663742065,111,11759
,0.10175597667694092,,111,11759
,,0.44778844714164734,112,11864
,0.09807205945253372,,112,11864
,,0.48434674739837646,113,11969
,0.09191358834505081,,113,11969
,,0.47650566697120667,114,12074
,0.09121882915496826,,114,12074
,,0.48797398805618286,115,12179
,0.08296036720275879,,115,12179
,,0.4981216490268707,116,12284
,0.09011951833963394,,116,12284
,,0.5126966238021851,117,12389
,0.0870877131819725,,117,12389
,,0.4791611433029175,118,12494
,0.0918235331773758,,118,12494
,,0.47366368770599365,119,12599
,0.09476692229509354,,119,12599
,,0.5494475960731506,120,12704
,0.0934717133641243,,120,12704
,,0.4785476326942444,121,12809
,0.08581717312335968,,121,12809
,,0.5010794401168823,122,12914
,0.08780483156442642,,122,12914
,,0.4936377704143524,123,13019
,0.09454917162656784,,123,13019
,,0.47815951704978943,124,13124
,0.09850000590085983,,124,13124
,,0.5236650109291077,125,13229
,0.09793534129858017,,125,13229
,,0.5275021195411682,126,13334
,0.08620980381965637,,126,13334
,,0.5149027109146118,127,13439
,0.09272070229053497,,127,13439
,,0.47745436429977417,128,13544
,0.0852140262722969,,128,13544
,,0.4898754060268402,129,13649
,0.09596774727106094,,129,13649
,,0.48357829451560974,130,13754
,0.08080083131790161,,130,13754
,,0.49131229519844055,131,13859
,0.08168964833021164,,131,13859
,,0.49739301204681396,132,13964
,0.0835399478673935,,132,13964
,,0.4625400900840759,133,14069
,0.07740234583616257,,133,14069
,,0.5283436179161072,134,14174
,0.08298376202583313,,134,14174
,,0.4722816050052643,135,14279
,0.08094868063926697,,135,14279
,,0.5004127621650696,136,14384
,0.08532800525426865,,136,14384
,,0.5291792154312134,137,14489
,0.07927639782428741,,137,14489
,,0.47319644689559937,138,14594
,0.07864268869161606,,138,14594
,,0.48736831545829773,139,14699
,0.07727532833814621,,139,14699
,,0.4602961242198944,140,14804
,0.08009058982133865,,140,14804
,,0.4645950198173523,141,14909
,0.08357411623001099,,141,14909
,,0.4923025965690613,142,15014
,0.08710235357284546,,142,15014
,,0.469220906496048,143,15119
,0.0798661932349205,,143,15119
,,0.48527562618255615,144,15224
,0.08338232338428497,,144,15224
,,0.5494213700294495,145,15329
,0.07722422480583191,,145,15329
,,0.4777277708053589,146,15434
,0.07507625222206116,,146,15434
,,0.49258625507354736,147,15539
,0.07667079567909241,,147,15539
,,0.473605751991272,148,15644
,0.07478319853544235,,148,15644
,,0.4866175949573517,149,15749
,0.07519730180501938,,149,15749
,,0.50944983959198,150,15854
,0.084394671022892,,150,15854
