Test MSE,Train loss,Valid MSE,epoch,step
,,1.144044041633606,0,52
,0.8746053576469421,,0,52
,,0.925081729888916,1,105
,0.7356767058372498,,1,105
,,1.0026307106018066,2,158
,0.6232640743255615,,2,158
,,0.9980777502059937,3,211
,0.5650807619094849,,3,211
,,0.8033462762832642,4,264
,0.5015004873275757,,4,264
,,0.6573241353034973,5,317
,0.4669269323348999,,5,317
,,0.5557966232299805,6,370
,0.40960147976875305,,6,370
,,0.6503695249557495,7,423
,0.3822566270828247,,7,423
,,0.5943254828453064,8,476
,0.35611623525619507,,8,476
,,0.5298367738723755,9,529
,0.34844067692756653,,9,529
,,0.9400731921195984,10,582
,0.3220534920692444,,10,582
,,0.6368981003761292,11,635
,0.29771316051483154,,11,635
,,0.43808314204216003,12,688
,0.2830607295036316,,12,688
,,0.45882105827331543,13,741
,0.2655806541442871,,13,741
,,0.44557157158851624,14,794
,0.2617509961128235,,14,794
,,0.4540979266166687,15,847
,0.2472018450498581,,15,847
,,0.6131176948547363,16,900
,0.23060277104377747,,16,900
,,0.4999392628669739,17,953
,0.2348652482032776,,17,953
,,0.5169748663902283,18,1006
,0.21705910563468933,,18,1006
,,0.6567450761795044,19,1059
,0.2064255326986313,,19,1059
,,0.5361262559890747,20,1112
,0.204481303691864,,20,1112
,,0.46772053837776184,21,1165
,0.19015441834926605,,21,1165
,,0.41707152128219604,22,1218
,0.1871854066848755,,22,1218
,,0.5199999809265137,23,1271
,0.18270903825759888,,23,1271
,,0.4479757249355316,24,1324
,0.18267057836055756,,24,1324
,,0.3934330642223358,25,1377
,0.18327996134757996,,25,1377
,,0.5068973898887634,26,1430
,0.1681051254272461,,26,1430
,,0.4166374206542969,27,1483
,0.16479922831058502,,27,1483
,,0.3862178325653076,28,1536
,0.15243160724639893,,28,1536
,,0.35430437326431274,29,1589
,0.15527936816215515,,29,1589
,,0.37753480672836304,30,1642
,0.15152089297771454,,30,1642
,,0.4415075480937958,31,1695
,0.14152288436889648,,31,1695
,,0.4178362786769867,32,1748
,0.1417548954486847,,32,1748
,,0.5867432951927185,33,1801
,0.1462903618812561,,33,1801
,,0.3989124596118927,34,1854
,0.14280472695827484,,34,1854
,,0.40640518069267273,35,1907
,0.13789041340351105,,35,1907
,,0.382497638463974,36,1960
,0.1293504536151886,,36,1960
,,0.3925512433052063,37,2013
,0.13644883036613464,,37,2013
,,0.4750293493270874,38,2066
,0.11817844212055206,,38,2066
,,0.3818696141242981,39,2119
,0.12327776104211807,,39,2119
,,0.37979522347450256,40,2172
,0.12397830933332443,,40,2172
,,0.4007262587547302,41,2225
,0.12065844237804413,,41,2225
,,0.3738735616207123,42,2278
,0.11761779338121414,,42,2278
,,0.3684256076812744,43,2331
,0.11295836418867111,,43,2331
,,0.36998292803764343,44,2384
,0.1090996116399765,,44,2384
,,0.3709868788719177,45,2437
,0.10486152768135071,,45,2437
,,0.3838118016719818,46,2490
,0.10453123599290848,,46,2490
,,0.36941641569137573,47,2543
,0.10570789873600006,,47,2543
,,0.3734433948993683,48,2596
,0.11081476509571075,,48,2596
,,0.3407992422580719,49,2649
,0.10914447158575058,,49,2649
,,0.4642657935619354,50,2702
,0.0968300849199295,,50,2702
,,0.33870455622673035,51,2755
,0.10283084958791733,,51,2755
,,0.36739200353622437,52,2808
,0.09887631982564926,,52,2808
,,0.36714962124824524,53,2861
,0.0990188717842102,,53,2861
,,0.3990705609321594,54,2914
,0.11355466395616531,,54,2914
,,0.49741330742836,55,2967
,0.11999498307704926,,55,2967
,,0.384978324174881,56,3020
,0.11072386056184769,,56,3020
,,0.6478964686393738,57,3073
,0.10230017453432083,,57,3073
,,0.6099204421043396,58,3126
,0.10220470279455185,,58,3126
,,0.3719533085823059,59,3179
,0.10831392556428909,,59,3179
,,0.3542691767215729,60,3232
,0.0890633836388588,,60,3232
,,0.42467567324638367,61,3285
,0.11222302913665771,,61,3285
,,0.3781525194644928,62,3338
,0.1043500155210495,,62,3338
,,0.4158649444580078,63,3391
,0.09254565834999084,,63,3391
,,0.39962655305862427,64,3444
,0.09266401827335358,,64,3444
,,0.36116912961006165,65,3497
,0.10025563836097717,,65,3497
,,0.3576066792011261,66,3550
,0.09207820147275925,,66,3550
,,0.39869168400764465,67,3603
,0.08380212634801865,,67,3603
,,0.39363893866539,68,3656
,0.09926985949277878,,68,3656
,,0.393552303314209,69,3709
,0.08702806383371353,,69,3709
,,0.34949791431427,70,3762
,0.08846835047006607,,70,3762
,,0.3780316710472107,71,3815
,0.09027602523565292,,71,3815
,,0.3690982460975647,72,3868
,0.0887608453631401,,72,3868
,,0.35777127742767334,73,3921
,0.08633334934711456,,73,3921
,,0.3810546398162842,74,3974
,0.08366658538579941,,74,3974
,,0.3800661563873291,75,4027
,0.09171053767204285,,75,4027
,,0.3682342767715454,76,4080
,0.08206257969141006,,76,4080
,,0.3673943877220154,77,4133
,0.0762023776769638,,77,4133
,,0.35833582282066345,78,4186
,0.08212745934724808,,78,4186
,,0.3446510434150696,79,4239
,0.07437039911746979,,79,4239
,,0.37243977189064026,80,4292
,0.08273645490407944,,80,4292
,,0.40295788645744324,81,4345
,0.0742659643292427,,81,4345
,,0.3772090673446655,82,4398
,0.07955750077962875,,82,4398
,,0.3614294230937958,83,4451
,0.07310212403535843,,83,4451
,,0.35275787115097046,84,4504
,0.06901726126670837,,84,4504
,,0.4117012619972229,85,4557
,0.06691505759954453,,85,4557
,,0.42922234535217285,86,4610
,0.07293784618377686,,86,4610
,,0.3634801208972931,87,4663
,0.06910417228937149,,87,4663
,,0.34311962127685547,88,4716
,0.06517307460308075,,88,4716
,,0.44142401218414307,89,4769
,0.06720706820487976,,89,4769
,,0.36206334829330444,90,4822
,0.06386721134185791,,90,4822
,,0.3469441533088684,91,4875
,0.06352878361940384,,91,4875
,,0.3437274992465973,92,4928
,0.07587343454360962,,92,4928
,,0.35313594341278076,93,4981
,0.07201433926820755,,93,4981
,,0.38390785455703735,94,5034
,0.06747628003358841,,94,5034
,,0.34242624044418335,95,5087
,0.06516022235155106,,95,5087
,,0.40099552273750305,96,5140
,0.06537114083766937,,96,5140
,,0.34067487716674805,97,5193
,0.07047433406114578,,97,5193
,,0.374950110912323,98,5246
,0.06661460548639297,,98,5246
,,0.3692673444747925,99,5299
,0.06951256096363068,,99,5299
0.32540494203567505,,,100,5300
