Test MSE,Train loss,Valid MSE,epoch,step
,,1.237386703491211,0,104
,1.0253236293792725,,0,104
,,1.3797810077667236,1,209
,0.804379403591156,,1,209
,,1.1829508543014526,2,314
,0.6815842390060425,,2,314
,,0.9619339108467102,3,419
,0.591553807258606,,3,419
,,0.8329976201057434,4,524
,0.5304487943649292,,4,524
,,0.7849628329277039,5,629
,0.4948083460330963,,5,629
,,0.8563904166221619,6,734
,0.4630248546600342,,6,734
,,0.7581968903541565,7,839
,0.4333120584487915,,7,839
,,0.7320564985275269,8,944
,0.4119350016117096,,8,944
,,0.6980493068695068,9,1049
,0.39022064208984375,,9,1049
,,0.7250447273254395,10,1154
,0.38552913069725037,,10,1154
,,0.7065520286560059,11,1259
,0.36899906396865845,,11,1259
,,0.6902565360069275,12,1364
,0.3534781038761139,,12,1364
,,0.6405287981033325,13,1469
,0.3528306484222412,,13,1469
,,0.7000833749771118,14,1574
,0.33025917410850525,,14,1574
,,0.6555936336517334,15,1679
,0.31318679451942444,,15,1679
,,0.6053266525268555,16,1784
,0.3145020008087158,,16,1784
,,0.6423470377922058,17,1889
,0.3052123188972473,,17,1889
,,0.5534400343894958,18,1994
,0.28626078367233276,,18,1994
,,0.6548464894294739,19,2099
,0.28742292523384094,,19,2099
,,0.6232051253318787,20,2204
,0.29019927978515625,,20,2204
,,0.5867931842803955,21,2309
,0.28429779410362244,,21,2309
,,0.5246291756629944,22,2414
,0.2854866087436676,,22,2414
,,0.5785070061683655,23,2519
,0.26053643226623535,,23,2519
,,0.5334444642066956,24,2624
,0.2564968466758728,,24,2624
,,0.5753392577171326,25,2729
,0.253989577293396,,25,2729
,,0.5511608123779297,26,2834
,0.256421834230423,,26,2834
,,0.6470718383789062,27,2939
,0.2521258592605591,,27,2939
,,0.5528668761253357,28,3044
,0.2485702633857727,,28,3044
,,0.7449427247047424,29,3149
,0.23097403347492218,,29,3149
,,0.5294455885887146,30,3254
,0.23326337337493896,,30,3254
,,0.6203164458274841,31,3359
,0.2375047504901886,,31,3359
,,0.4837929308414459,32,3464
,0.2274654358625412,,32,3464
,,0.528275191783905,33,3569
,0.2288113832473755,,33,3569
,,0.4943667948246002,34,3674
,0.22018691897392273,,34,3674
,,0.48975709080696106,35,3779
,0.2117464244365692,,35,3779
,,0.5875083208084106,36,3884
,0.2171657234430313,,36,3884
,,0.49616795778274536,37,3989
,0.21234729886054993,,37,3989
,,0.48046594858169556,38,4094
,0.21132485568523407,,38,4094
,,0.4643283784389496,39,4199
,0.21313603222370148,,39,4199
,,0.4928246736526489,40,4304
,0.21083495020866394,,40,4304
,,0.5412298440933228,41,4409
,0.19838066399097443,,41,4409
,,0.4577469825744629,42,4514
,0.19699689745903015,,42,4514
,,0.4583722651004791,43,4619
,0.19367000460624695,,43,4619
,,0.47720110416412354,44,4724
,0.19063061475753784,,44,4724
,,0.673349916934967,45,4829
,0.19966568052768707,,45,4829
,,0.4452819228172302,46,4934
,0.19157065451145172,,46,4934
,,0.4585151672363281,47,5039
,0.18158580362796783,,47,5039
,,0.4584113657474518,48,5144
,0.18226054310798645,,48,5144
,,0.5562576651573181,49,5249
,0.18866877257823944,,49,5249
,,0.46235889196395874,50,5354
,0.17605650424957275,,50,5354
,,0.4784631133079529,51,5459
,0.1848374754190445,,51,5459
,,0.47159820795059204,52,5564
,0.17600728571414948,,52,5564
,,0.47672322392463684,53,5669
,0.16908344626426697,,53,5669
,,0.4564824402332306,54,5774
,0.16499479115009308,,54,5774
,,0.42658382654190063,55,5879
,0.1680324822664261,,55,5879
,,0.48472344875335693,56,5984
,0.17967893183231354,,56,5984
,,0.5282831192016602,57,6089
,0.16929295659065247,,57,6089
,,0.503964900970459,58,6194
,0.1604636013507843,,58,6194
,,0.44696399569511414,59,6299
,0.15672245621681213,,59,6299
,,0.5248157382011414,60,6404
,0.15076470375061035,,60,6404
,,0.4542679488658905,61,6509
,0.1588285118341446,,61,6509
,,0.43429604172706604,62,6614
,0.15367364883422852,,62,6614
,,0.4846506714820862,63,6719
,0.1566854864358902,,63,6719
,,0.48657867312431335,64,6824
,0.15864624083042145,,64,6824
,,0.47699323296546936,65,6929
,0.15569089353084564,,65,6929
,,0.42350471019744873,66,7034
,0.14863575994968414,,66,7034
,,0.4399575889110565,67,7139
,0.15487979352474213,,67,7139
,,0.4744022786617279,68,7244
,0.14892813563346863,,68,7244
,,0.4156019985675812,69,7349
,0.14666089415550232,,69,7349
,,0.4626283049583435,70,7454
,0.13710060715675354,,70,7454
,,0.444695383310318,71,7559
,0.1464172899723053,,71,7559
,,0.4159543812274933,72,7664
,0.1446218341588974,,72,7664
,,0.4646637439727783,73,7769
,0.13844117522239685,,73,7769
,,0.4638979434967041,74,7874
,0.14663931727409363,,74,7874
,,0.5705705881118774,75,7979
,0.13896602392196655,,75,7979
,,0.43054431676864624,76,8084
,0.13812412321567535,,76,8084
,,0.4212052524089813,77,8189
,0.12900030612945557,,77,8189
,,0.42370152473449707,78,8294
,0.129065603017807,,78,8294
,,0.4057285487651825,79,8399
,0.12924519181251526,,79,8399
,,0.4301365315914154,80,8504
,0.1303572654724121,,80,8504
,,0.4171403646469116,81,8609
,0.12486361712217331,,81,8609
,,0.4097573161125183,82,8714
,0.13360878825187683,,82,8714
,,0.4076113700866699,83,8819
,0.12385419756174088,,83,8819
,,0.42380842566490173,84,8924
,0.13275204598903656,,84,8924
,,0.4970738887786865,85,9029
,0.13842257857322693,,85,9029
,,0.43149885535240173,86,9134
,0.13172832131385803,,86,9134
,,0.403482586145401,87,9239
,0.12417992949485779,,87,9239
,,0.40081778168678284,88,9344
,0.12457004934549332,,88,9344
,,0.4432593584060669,89,9449
,0.12402576208114624,,89,9449
,,0.48754528164863586,90,9554
,0.12359238415956497,,90,9554
,,0.411488801240921,91,9659
,0.1271357536315918,,91,9659
,,0.4969671368598938,92,9764
,0.12216049432754517,,92,9764
,,0.40659379959106445,93,9869
,0.12241827696561813,,93,9869
,,0.46645650267601013,94,9974
,0.12777940928936005,,94,9974
,,0.4162677228450775,95,10079
,0.11436360329389572,,95,10079
,,0.38517650961875916,96,10184
,0.11071120202541351,,96,10184
,,0.39740076661109924,97,10289
,0.11500484496355057,,97,10289
,,0.43188056349754333,98,10394
,0.1140570417046547,,98,10394
,,0.4365558624267578,99,10499
,0.11475718021392822,,99,10499
,,0.4493144452571869,100,10604
,0.12420469522476196,,100,10604
,,0.40237948298454285,101,10709
,0.10844144970178604,,101,10709
,,0.42183107137680054,102,10814
,0.10411418229341507,,102,10814
,,0.45133405923843384,103,10919
,0.11283241212368011,,103,10919
,,0.3968126177787781,104,11024
,0.1109021008014679,,104,11024
,,0.4014137089252472,105,11129
,0.10742442309856415,,105,11129
,,0.39256420731544495,106,11234
,0.11195001006126404,,106,11234
,,0.44650062918663025,107,11339
,0.11420267820358276,,107,11339
,,0.3873641788959503,108,11444
,0.10927727818489075,,108,11444
,,0.42204925417900085,109,11549
,0.11222062259912491,,109,11549
,,0.4724265933036804,110,11654
,0.10245473682880402,,110,11654
,,0.42289984226226807,111,11759
,0.11088088899850845,,111,11759
,,0.46364879608154297,112,11864
,0.10269255191087723,,112,11864
,,0.4711483418941498,113,11969
,0.10411476343870163,,113,11969
,,0.4944588243961334,114,12074
,0.10581783205270767,,114,12074
